game_id,white_player,white_rating,black_player,black_rating,opening,winner,move_count,link
JVmTOZXr,josedavid321,2373.0,QuennCris1188,2261.0,"C70: Ruy Lopez: Morphy Defense, Graz Variation",white,41,https://lichess.org/JVmTOZXr
3FKneoKQ,josedavid321,2355.0,Ribik,2184.0,"B23: Sicilian Defense: Closed, Traditional",white,37,https://lichess.org/3FKneoKQ
7N2gJGIK,Cubanito100,2181.0,josedavid321,2333.0,"B90: Sicilian Defense: Najdorf Variation, English Attack",black,78,https://lichess.org/7N2gJGIK
oAlqsDq4,Rosita2022,2211.0,josedavid321,2304.0,A59: Benko Gambit Accepted: King Walk Variation,black,106,https://lichess.org/oAlqsDq4
hXNh1XTR,QuennCris1188,2272.0,josedavid321,2259.0,"B50: Sicilian Defense: Delayed Alapin Variation, with d6",black,75,https://lichess.org/hXNh1XTR
TsGAuXRE,josedavid321,2315.0,QuennCris1188,2264.0,"C77: Ruy Lopez: Morphy Defense, Wormald Attack",black,90,https://lichess.org/TsGAuXRE
uA05eRip,josedavid321,2262.0,propileno,2239.0,"B23: Sicilian Defense: Closed, Traditional",white,91,https://lichess.org/uA05eRip
yGYLJowk,mariogu,2213.0,josedavid321,2190.0,B20: Sicilian Defense: Snyder Variation,black,100,https://lichess.org/yGYLJowk
POgski6G,josedavid321,2119.0,AlexRiddick,2074.0,C00: French Defense: Schlechter Variation,white,143,https://lichess.org/POgski6G
uuPDUJKH,josedavid321,2229.0,Drmcyara2009,2095.0,C65: Ruy Lopez: Berlin Defense,black,100,https://lichess.org/uuPDUJKH
qowBwxtL,Ruzambre1,1498.0,josedavid321,2223.0,"B21: Sicilian Defense: Smith-Morra Gambit Declined, Push Variation",black,86,https://lichess.org/qowBwxtL
BxSxyTAq,josedavid321,2223.0,AlbertoGH1,1858.0,B24: Sicilian Defense: Closed,white,65,https://lichess.org/BxSxyTAq
HB30vYpn,YeisonMachado,1600.0,josedavid321,2223.0,"B54: Sicilian Defense: Modern Variations, Main Line",black,52,https://lichess.org/HB30vYpn
tGv3NWyy,josedavid321,2223.0,Yaldabot,1621.0,B06: Modern Defense: Standard Defense,white,125,https://lichess.org/tGv3NWyy
SttRDSNP,redellamore117,1441.0,josedavid321,2223.0,"A48: Indian Defense: Colle System, King's Indian Variation",black,68,https://lichess.org/SttRDSNP
0CZ4Ngyr,josedavid321,2223.0,Albert21283,1500.0,B23: Sicilian Defense: Closed,black,112,https://lichess.org/0CZ4Ngyr
AHcdQpsf,DimaStarov123,2017.0,josedavid321,2189.0,B23: Sicilian Defense: Closed,black,52,https://lichess.org/AHcdQpsf
ndPnHNNS,josedavid321,2117.0,magnus50000000,2117.0,B06: Modern Defense: Three Pawns Attack,white,117,https://lichess.org/ndPnHNNS
XllRgmWF,mate_in_64,1951.0,josedavid321,2089.0,"E81: King's Indian Defense: Sämisch Variation, Normal Defense",black,44,https://lichess.org/XllRgmWF
VCbNZ8CC,josedavid321,2062.0,DyadyaVladya,1988.0,B01: Scandinavian Defense: Valencian Variation,white,83,https://lichess.org/VCbNZ8CC
JDjTXaXP,DyadyaVladya,1993.0,josedavid321,2029.0,B50: Sicilian Defense: Modern Variations,black,108,https://lichess.org/JDjTXaXP
iuXi3vPs,renzogm,2203.0,josedavid321,2029.0,B23: Sicilian Defense: Closed,black,66,https://lichess.org/iuXi3vPs
UMp4aNKL,josedavid321,1992.0,Xoren_X,1992.0,C00: French Defense: King's Indian Attack,white,73,https://lichess.org/UMp4aNKL
vYUgDxHF,josedavid321,1956.0,Viktor_Knyazev,1911.0,C00: French Defense: King's Indian Attack,white,45,https://lichess.org/vYUgDxHF
YpuluULU,Clayton_Foster1,1747.0,josedavid321,1932.0,B23: Sicilian Defense: Closed,black,28,https://lichess.org/YpuluULU
rnTNOJ0R,VladShafranov2011,1970.0,josedavid321,1978.0,B22: Sicilian Defense: Alapin Variation,white,69,https://lichess.org/rnTNOJ0R
K0ljGIzt,josedavid321,1939.0,mehdi5,1894.0,C41: Philidor Defense: Lion Variation,white,93,https://lichess.org/K0ljGIzt
G3KRYCnD,fisherman2020,1851.0,josedavid321,1939.0,"B90: Sicilian Defense: Najdorf Variation, Lipnitsky Attack",black,49,https://lichess.org/G3KRYCnD
MZli2TFr,josedavid321,1939.0,jklm02,1851.0,B00: Owen Defense,black,22,https://lichess.org/MZli2TFr
Yi6T33WS,Aquila2020,2005.0,josedavid321,1968.0,"C69: Ruy Lopez: Exchange Variation, King's Bishop Variation",white,47,https://lichess.org/Yi6T33WS
9sXN5lgP,josedavid321,1942.0,Sofiane1984,1852.0,B20: Sicilian Defense,white,79,https://lichess.org/9sXN5lgP
JDA6I0LZ,batu301209,1248.0,josedavid321,1940.0,B40: Sicilian Defense: French Variation,black,60,https://lichess.org/JDA6I0LZ
fZOzCRtI,josedavid321,1993.0,darinachess,1437.0,B18: Caro-Kann Defense: Classical Variation,black,116,https://lichess.org/fZOzCRtI
4aCCqVM1,FH2010,2002.0,josedavid321,2023.0,"B18: Caro-Kann Defense: Classical Variation, Main Line",white,39,https://lichess.org/4aCCqVM1
iyiJ3AkL,josedavid321,1992.0,Aaron_2009,1980.0,A01: Nimzo-Larsen Attack: Modern Variation,white,215,https://lichess.org/iyiJ3AkL
r4KqI1ia,Kholpilova,2360.0,AquaShyMath,2058.0,"C47: Four Knights Game: Scotch Variation, Belgrade Gambit",white,38,https://lichess.org/r4KqI1ia
Pi0vCXZg,Kholpilova,2359.0,Acinonyx82,1643.0,B27: Sicilian Defense: Hyperaccelerated Fianchetto,white,59,https://lichess.org/Pi0vCXZg
fISxccZx,Balaggio,2163.0,Kholpilova,2354.0,B03: Alekhine Defense: Exchange Variation,black,42,https://lichess.org/fISxccZx
fk8Pvmam,ArmMorphy41,2056.0,Kholpilova,2352.0,"B05: Alekhine Defense: Modern Variation, Main Line",black,54,https://lichess.org/fk8Pvmam
6Jfbk6Nb,Kholpilova,2350.0,kulakovma,1941.0,B00: Owen Defense,white,19,https://lichess.org/6Jfbk6Nb
D98zPCDF,Kholpilova,2345.0,SkinnyKnight,2163.0,"C08: French Defense: Tarrasch Variation, Open System",white,69,https://lichess.org/D98zPCDF
FXwJJwXj,Kholpilova,2345.0,Gandy2012,1602.0,B01: Scandinavian Defense: Gubinsky-Melts Defense,white,35,https://lichess.org/FXwJJwXj
F8ls7hZ8,Spiriteapf,1843.0,Kholpilova,2344.0,A45: Indian Defense,black,114,https://lichess.org/F8ls7hZ8
LQbK54QU,Kholpilova,2343.0,aapp_61,1653.0,B00: Owen Defense,white,83,https://lichess.org/LQbK54QU
Q886Fv98,FIZIONOMIJA,2074.0,Kholpilova,2340.0,B03: Alekhine Defense,black,44,https://lichess.org/Q886Fv98
KBtX9QBM,Kholpilova,2337.0,Lecha_1971,1987.0,"C08: French Defense: Tarrasch Variation, Open System",white,95,https://lichess.org/KBtX9QBM
KiUPbPYV,Pigeon37,2092.0,Kholpilova,2343.0,"C29: Vienna Game: Vienna Gambit, Paulsen Attack",draw,84,https://lichess.org/KiUPbPYV
F0rltvhX,seandcosta,1624.0,Kholpilova,2342.0,"A25: English Opening: King's English Variation, Reversed Closed Sicilian",black,114,https://lichess.org/F0rltvhX
E8l96YxN,Kholpilova,2340.0,ChrBro,1983.0,"C05: French Defense: Tarrasch Variation, Pawn Center Variation",white,67,https://lichess.org/E8l96YxN
jHmoJM2S,markkuraitanen,1812.0,Kholpilova,2339.0,A46: Indian Defense: London System,black,48,https://lichess.org/jHmoJM2S
XbLkW7aM,Kholpilova,2336.0,Afiq2017,2026.0,B06: Modern Defense,white,69,https://lichess.org/XbLkW7aM
915LG4KO,PhilMAYER,2162.0,Kholpilova,2341.0,B03: Alekhine Defense: Exchange Variation,draw,138,https://lichess.org/915LG4KO
Y7mcfNxU,Kholpilova,2340.0,mira2004,1723.0,B32: Sicilian Defense: Open,white,47,https://lichess.org/Y7mcfNxU
VUFi6Hzk,kkmax,1611.0,Kholpilova,2340.0,B03: Alekhine Defense: Four Pawns Attack,black,35,https://lichess.org/VUFi6Hzk
eRY4Ount,Kholpilova,2338.0,f7er6h,1973.0,"C47: Four Knights Game: Scotch Variation, Belgrade Gambit",white,81,https://lichess.org/eRY4Ount
FKs2S1DG,Kholpilova,2337.0,Angelfiregr,1820.0,"B50: Sicilian Defense: Modern Variations, Tartakower",white,95,https://lichess.org/FKs2S1DG
2pi3Juba,blunderarook,1882.0,Kholpilova,2335.0,A00: Van Geet Opening,black,26,https://lichess.org/2pi3Juba
HJPbQ3ms,Mwawa123,1617.0,Kholpilova,2335.0,A01: Nimzo-Larsen Attack: Modern Variation,black,36,https://lichess.org/HJPbQ3ms
ApoYG8ls,Kholpilova,2333.0,Tipsntaps,1924.0,"C10: French Defense: Rubinstein Variation, Blackburne Defense",white,56,https://lichess.org/ApoYG8ls
hAeJLIgj,SSRM,1771.0,Kholpilova,2333.0,C27: Vienna Game: Frankenstein-Dracula Variation,black,110,https://lichess.org/hAeJLIgj
OzKOTWfl,polskagurom1,2118.0,Kholpilova,2328.0,A00: Polish Opening: Bugayev Attack,black,68,https://lichess.org/OzKOTWfl
Zbmq8zEK,Kholpilova,2331.0,KholikovB,2234.0,"B21: Sicilian Defense: Smith-Morra Gambit Accepted, Pin Defense",draw,89,https://lichess.org/Zbmq8zEK
DdD5oFRO,bouzeid,1602.0,Kholpilova,2330.0,D00: Blackmar-Diemer Gambit Declined: Elbert Countergambit,black,58,https://lichess.org/DdD5oFRO
mOTxgT1P,Cadillacjoe,1587.0,Kholpilova,2330.0,B02: Alekhine Defense: Normal Variation,black,42,https://lichess.org/mOTxgT1P
fA8ozW4L,Kholpilova,2320.0,Knightz-2,2376.0,"C47: Four Knights Game: Scotch Variation, Belgrade Gambit",white,79,https://lichess.org/fA8ozW4L
8UN3OHWi,Superbullet10,2011.0,Kholpilova,2326.0,E10: Indian Defense: Anti-Nimzo-Indian,draw,184,https://lichess.org/8UN3OHWi
Tc22ktKG,bbh2,2174.0,Kholpilova,2321.0,B14: Caro-Kann Defense: Panov Attack,black,36,https://lichess.org/Tc22ktKG
ZkaaXTdg,Kholpilova,2319.0,AnaSantos,1883.0,B01: Scandinavian Defense: Boehnke Gambit,white,51,https://lichess.org/ZkaaXTdg
EisKt9eg,lh_2024,1650.0,Kholpilova,2319.0,B03: Alekhine Defense: Four Pawns Attack,black,48,https://lichess.org/EisKt9eg
HwCyuy6Z,Kholpilova,2317.0,vpendulum,1899.0,"C08: French Defense: Tarrasch Variation, Open System",white,31,https://lichess.org/HwCyuy6Z
7Etqlc08,Kholpilova,2315.0,GalacticBird42,1877.0,"C47: Four Knights Game: Scotch Variation, Belgrade Gambit",white,11,https://lichess.org/7Etqlc08
3Xf9DHST,Lamujen,2188.0,Kholpilova,2308.0,"A13: English Opening: Agincourt Defense, Catalan Defense Accepted",black,100,https://lichess.org/3Xf9DHST
n99jqm00,alex5040,1687.0,Kholpilova,2308.0,B02: Alekhine Defense: Maróczy Variation,black,50,https://lichess.org/n99jqm00
3gQVDjP8,Kholpilova,2307.0,O__3axapoB__IIIaxTbI,1686.0,C40: Elephant Gambit,white,79,https://lichess.org/3gQVDjP8
IuJzv48f,The_Dark-Moon,2202.0,Kholpilova,2320.0,"A13: English Opening: Agincourt Defense, Catalan Defense Accepted",white,37,https://lichess.org/IuJzv48f
7sNwCIp6,ib18,1622.0,Kholpilova,2320.0,"A28: English Opening: King's English Variation, Four Knights Variation, Quiet Line",black,58,https://lichess.org/7sNwCIp6
jJ5upB5h,Kholpilova,2319.0,Asbel9977,2338.0,B51: Sicilian Defense: Moscow Variation,draw,23,https://lichess.org/jJ5upB5h
2OD1kG2Q,Kholpilova,2319.0,Akashchaware,1264.0,B00: Nimzowitsch Defense: Declined Variation,white,37,https://lichess.org/2OD1kG2Q
1gtatzjh,Kholpilova,2319.0,wojciechsoltysiak,1476.0,C40: King's Pawn Game: McConnell Defense,white,31,https://lichess.org/1gtatzjh
ZsRtWd6G,balouiz,1632.0,Kholpilova,2318.0,C47: Four Knights Game: Italian Variation,black,92,https://lichess.org/ZsRtWd6G
RtU5TKrO,Kholpilova,2318.0,SAMUELJAGUARIUNASP,1232.0,"C47: Four Knights Game: Scotch Variation, Belgrade Gambit",white,55,https://lichess.org/RtU5TKrO
kAXh70Qh,Kholpilova,2317.0,mtv27,1949.0,C46: Three Knights Opening,white,43,https://lichess.org/kAXh70Qh
i9JWdZ15,Kholpilova,2312.0,Thorbiddles,2193.0,"B21: Sicilian Defense: Smith-Morra Gambit Accepted, Pin Defense",white,63,https://lichess.org/i9JWdZ15
ffEfZ26n,NotFriendly,1568.0,Kholpilova,2311.0,A65: Benoni Defense: King's Pawn Line,black,68,https://lichess.org/ffEfZ26n
B2oEelYE,Kholpilova,2310.0,nguyencaptures,1800.0,"E87: King's Indian Defense: Sämisch Variation, Closed Variation",white,71,https://lichess.org/B2oEelYE
NsAJrVqP,MHbZihad,2063.0,Kholpilova,2307.0,"A02: Bird Opening: From's Gambit, Lasker Variation",black,50,https://lichess.org/NsAJrVqP
fKIEgUG5,Kholpilova,2306.0,Ilnur_Akhtyamovich,1915.0,"B50: Sicilian Defense: Modern Variations, Tartakower",white,45,https://lichess.org/fKIEgUG5
7gQkENKO,szymek20004,1524.0,Kholpilova,2306.0,A00: Polish Opening,black,64,https://lichess.org/7gQkENKO
X8d5YT0V,Kholpilova,2302.0,KhnkEvgnViktr,2079.0,"C47: Four Knights Game: Scotch Variation, Belgrade Gambit",white,51,https://lichess.org/X8d5YT0V
9H1QZASa,Kholpilova,2301.0,flatmate,1905.0,"C47: Four Knights Game: Scotch Variation, Belgrade Gambit",white,25,https://lichess.org/9H1QZASa
4DPOUJF0,Kholpilova,2310.0,Senolsahin,2217.0,B51: Sicilian Defense: Moscow Variation,black,76,https://lichess.org/4DPOUJF0
k7ygTDCZ,roro394,1544.0,Kholpilova,2310.0,C47: Four Knights Game: Italian Variation,black,52,https://lichess.org/k7ygTDCZ
mdP7G0jE,Kholpilova,2307.0,Betcomcpiey,2009.0,B40: Sicilian Defense: Smith-Morra Gambit Deferred,white,41,https://lichess.org/mdP7G0jE
BP1RPhLm,Samb0,1664.0,Kholpilova,2307.0,"B29: Sicilian Defense: Nimzowitsch Variation, Advance Variation",black,91,https://lichess.org/BP1RPhLm
XSENdfWU,Kholpilova,2303.0,Dogue-Brabo,2107.0,"C47: Four Knights Game: Scotch Variation, Belgrade Gambit",white,101,https://lichess.org/XSENdfWU
lPjU9h4s,Darkmaverick1,1339.0,Kholpilova,2303.0,A00: Kádas Opening,black,58,https://lichess.org/lPjU9h4s
XdaA8l6D,Kholpilova,2303.0,b_chess_player,1474.0,"C47: Four Knights Game: Scotch Variation, Belgrade Gambit, Modern Defense",white,75,https://lichess.org/XdaA8l6D
iAlOuUiJ,Kholpilova,2302.0,SLClaudio,1804.0,C46: Three Knights Opening,white,53,https://lichess.org/iAlOuUiJ
q3ieBXcB,Kholpilova,2302.0,Crazy4Chess007,1213.0,"C47: Four Knights Game: Scotch Variation, Belgrade Gambit",white,42,https://lichess.org/q3ieBXcB
UyPfy7bt,BigSabee,2217.0,Kholpilova,2296.0,"A70: Benoni Defense: Classical Variation, New York Variation",black,76,https://lichess.org/UyPfy7bt
orOlVdn1,Kholpilova,2295.0,Captainpugwash,1793.0,C46: Three Knights Opening,white,85,https://lichess.org/orOlVdn1
ULKOx1TB,Trailo,2387.0,Kholpilova,2293.0,"B05: Alekhine Defense: Modern Variation, Main Line",draw,50,https://lichess.org/ULKOx1TB
dxLHHPly,Kholpilova,2289.0,Vishalmh13,2137.0,B51: Sicilian Defense: Moscow Variation,white,123,https://lichess.org/dxLHHPly
WwP1Bd2n,Kholpilova,2288.0,fcojavierorihuela,1771.0,"C47: Four Knights Game: Scotch Variation, Belgrade Gambit",white,29,https://lichess.org/WwP1Bd2n
FjoiyFTy,valars,1494.0,Kholpilova,2288.0,B02: Alekhine Defense: Normal Variation,black,34,https://lichess.org/FjoiyFTy
ak5H8IIX,Kholpilova,2288.0,mahersyria,1598.0,B00: St. George Defense,white,107,https://lichess.org/ak5H8IIX
8IgT6YAE,MW1966,2470.0,Kholpilova,2284.0,"B05: Alekhine Defense: Modern Variation, Main Line",draw,152,https://lichess.org/8IgT6YAE
HXyKG4rW,Art-Vega,2372.0,Kholpilova,2290.0,A65: Benoni Defense: King's Pawn Line,white,87,https://lichess.org/HXyKG4rW
5QC0ogYQ,Kholpilova,2289.0,Ggllaaddiiaaddoorr,1818.0,B40: Sicilian Defense: Drazic Variation,white,81,https://lichess.org/5QC0ogYQ
U7GSprdR,Zubuneri,1959.0,Kholpilova,2287.0,D01: Rapport-Jobava System,black,44,https://lichess.org/U7GSprdR
HTJdeTIc,Kholpilova,2284.0,Nirous,2013.0,B32: Sicilian Defense: Open,white,33,https://lichess.org/HTJdeTIc
WZHumZ9x,kissfeco1949,2018.0,Kholpilova,2289.0,C47: Four Knights Game: Scotch Variation,draw,109,https://lichess.org/WZHumZ9x
o1jZMok3,Kholpilova,2287.0,BishopMasterMind,1903.0,"C47: Four Knights Game: Scotch Variation, Belgrade Gambit",white,29,https://lichess.org/o1jZMok3
I5pEAcZd,Kholpilova,2287.0,auf161r,1599.0,"C08: French Defense: Tarrasch Variation, Open System",white,59,https://lichess.org/I5pEAcZd
3UnkVfeV,Denise79,1731.0,Kholpilova,2286.0,"A52: Indian Defense: Budapest Defense, Adler Variation",black,31,https://lichess.org/3UnkVfeV
jhHedUBV,Kholpilova,2286.0,KRIVBASS,1774.0,B00: Owen Defense,white,79,https://lichess.org/jhHedUBV
bhguRt13,theogantz,1590.0,Kholpilova,2285.0,D04: Queen's Pawn Game: Colle System,black,48,https://lichess.org/bhguRt13
wsuyBTqN,Thorbiddles,2173.0,Kholpilova,2295.0,"B03: Alekhine Defense: Four Pawns Attack, Main Line",white,79,https://lichess.org/wsuyBTqN
EgBbyoAY,Kholpilova,2295.0,yoguer,1603.0,C46: Three Knights Opening,white,90,https://lichess.org/EgBbyoAY
4xm7j8FV,IGRAMPROTIVFIGURA,2275.0,Kholpilova,2302.0,"C48: Four Knights Game: Spanish Variation, Rubinstein Variation",white,83,https://lichess.org/4xm7j8FV
8710nd2C,Kholpilova,2302.0,ApprenChess,1696.0,B32: Sicilian Defense: Open,white,34,https://lichess.org/8710nd2C
9Qn9yXeV,Kholpilova,2302.0,DanielExmann,1152.0,C40: King's Pawn Game: Busch-Gass Gambit,white,13,https://lichess.org/9Qn9yXeV
UZiNx86S,cucaramianes,1877.0,Kholpilova,2300.0,A45: Indian Defense,black,67,https://lichess.org/UZiNx86S
S38NIQWt,Kholpilova,2297.0,JFischer2008,2108.0,"B21: Sicilian Defense: Smith-Morra Gambit Accepted, Paulsen Formation",white,63,https://lichess.org/S38NIQWt
ZDFJ7KuS,penpalrdro,1981.0,Kholpilova,2295.0,C47: Four Knights Game,black,66,https://lichess.org/ZDFJ7KuS
oswcFcDM,Kholpilova,2294.0,andalucianoise,1633.0,"C47: Four Knights Game: Scotch Variation, Belgrade Gambit",white,37,https://lichess.org/oswcFcDM
ywASNaC2,ANT201,2105.0,Kholpilova,2290.0,B02: Alekhine Defense,black,66,https://lichess.org/ywASNaC2
5XqcAPzQ,snstrk,1742.0,Kholpilova,2290.0,"B03: Alekhine Defense: Four Pawns Attack, Main Line",black,44,https://lichess.org/5XqcAPzQ
TkCho8o5,Kholpilova,2288.0,Forhavu,1897.0,"C47: Four Knights Game: Scotch Variation, Belgrade Gambit",white,37,https://lichess.org/TkCho8o5
kiCfBarO,K2712,1825.0,Kholpilova,2287.0,A00: Saragossa Opening,black,63,https://lichess.org/kiCfBarO
yzDqRGPy,Kholpilova,2299.0,pionnenvreter,1994.0,B32: Sicilian Defense: Open,black,130,https://lichess.org/yzDqRGPy
cZj06Z7t,adagioq8,1712.0,Kholpilova,2299.0,A46: Torre Attack: Classical Defense,black,65,https://lichess.org/cZj06Z7t
bzLsa0y3,Kholpilova,2297.0,Leonidsam,1972.0,B00: Lion Defense: Lion's Jaw,white,127,https://lichess.org/bzLsa0y3
TXgwmKZ0,TuloyPaRin2023,2262.0,Count_VladDracula,2393.0,A05: Zukertort Opening: Nimzo-Larsen Variation,draw,61,https://lichess.org/TXgwmKZ0
O7UEgd2v,TuloyPaRin2023,2267.0,tyestreyning,2143.0,B01: Scandinavian Defense,draw,112,https://lichess.org/O7UEgd2v
sub7u7I0,jbr9,2351.0,TuloyPaRin2023,2263.0,C42: Petrov's Defense: Cozio Attack,draw,79,https://lichess.org/sub7u7I0
gGEA8N8G,TuloyPaRin2023,2258.0,chesstraining9725,2001.0,B23: Sicilian Defense: Closed,white,59,https://lichess.org/gGEA8N8G
47avm0cS,BlackShadow2024,1763.0,TuloyPaRin2023,2256.0,"C02: French Defense: Advance Variation, Euwe Variation",black,63,https://lichess.org/47avm0cS
mjlITwmy,TuloyPaRin2023,2250.0,chesstraining9725,2005.0,A04: Zukertort Opening: Sicilian Invitation,white,69,https://lichess.org/mjlITwmy
wp72UhfR,StoneAges537,1864.0,TuloyPaRin2023,2247.0,"B33: Sicilian Defense: Lasker-Pelikan Variation, Schlechter Variation",black,48,https://lichess.org/wp72UhfR
0SYQ5jn9,TuloyPaRin2023,2245.0,HappyQueen47,1697.0,"A34: English Opening: Symmetrical Variation, Three Knights Variation",white,41,https://lichess.org/0SYQ5jn9
DNgvTfF2,PillowFluff,2107.0,TuloyPaRin2023,2236.0,D30: Queen's Gambit Declined,black,58,https://lichess.org/DNgvTfF2
Bx83d4U2,TuloyPaRin2023,2231.0,jbr9,2357.0,"C03: French Defense: Tarrasch Variation, Morozevich Variation",draw,65,https://lichess.org/Bx83d4U2
SHIIcv05,Hunghao,2222.0,TuloyPaRin2023,2215.0,A50: Slav Indian,black,69,https://lichess.org/SHIIcv05
fRtFn856,TuloyPaRin2023,2225.0,chambolero,1967.0,D02: Queen's Pawn Game: Zukertort Variation,draw,102,https://lichess.org/fRtFn856
K8TReWuD,Saint_Moses08,1720.0,TuloyPaRin2023,2223.0,A43: Benoni Defense: Benoni Gambit Accepted,black,56,https://lichess.org/K8TReWuD
yjvTc5XX,jbr9,2347.0,TuloyPaRin2023,2218.0,B10: Caro-Kann Defense: Two Knights Attack,draw,76,https://lichess.org/yjvTc5XX
3E8qI6PC,TuloyPaRin2023,2225.0,tyestreyning,2049.0,D00: Queen's Pawn Game: Accelerated London System,draw,102,https://lichess.org/3E8qI6PC
5YfGbmuN,Gail02,1677.0,TuloyPaRin2023,2224.0,C44: King's Pawn Game: Dresden Opening,black,58,https://lichess.org/5YfGbmuN
nLAgmUBC,TuloyPaRin2023,2221.0,chessTraining2025,1763.0,A05: King's Indian Attack,white,79,https://lichess.org/nLAgmUBC
VIiAYeas,chess_training24,2075.0,TuloyPaRin2023,2227.0,"D93: Grünfeld Defense: Three Knights Variation, Hungarian Variation",draw,64,https://lichess.org/VIiAYeas
bSGwOOmb,TuloyPaRin2023,2236.0,tyestreyning,2000.0,A06: Zukertort Opening: Old Indian Attack,draw,91,https://lichess.org/bSGwOOmb
X1Je8kqZ,Kaila_Denise,1741.0,TuloyPaRin2023,2234.0,A57: Benko Gambit Accepted: Pawn Return Variation,black,44,https://lichess.org/X1Je8kqZ
b1a8lARI,TuloyPaRin2023,2230.0,jbr9,2323.0,C01: French Defense: Exchange Variation,draw,60,https://lichess.org/b1a8lARI
T5jCSHZF,TuloyPaRin2023,2230.0,Hunghao,2219.0,A40: Queen's Pawn Game,white,1,https://lichess.org/T5jCSHZF
pWEkTtbo,TuloyPaRin2023,2238.0,chambolero,2030.0,C00: French Defense: Two Knights Variation,draw,76,https://lichess.org/pWEkTtbo
nvVPzJhZ,Gail02,1685.0,TuloyPaRin2023,2237.0,A30: English Opening: Symmetrical Variation,black,94,https://lichess.org/nvVPzJhZ
avn3FwvA,jbr9,2304.0,TuloyPaRin2023,2234.0,"C69: Ruy Lopez: Exchange Variation, King's Bishop Variation",draw,60,https://lichess.org/avn3FwvA
Wa0oehkH,chambolero,2006.0,TuloyPaRin2023,2242.0,B33: Sicilian Defense: Open,draw,94,https://lichess.org/Wa0oehkH
2rIpN09P,TuloyPaRin2023,2259.0,Hunghao,2216.0,B10: Caro-Kann Defense: Two Knights Attack,black,66,https://lichess.org/2rIpN09P
4J73y1TE,tyestreyning,1989.0,TuloyPaRin2023,2253.0,B21: Sicilian Defense: McDonnell Attack,black,60,https://lichess.org/4J73y1TE
pd9nXdw3,TuloyPaRin2023,2251.0,BlackShadow2024,1748.0,"B57: Sicilian Defense: Classical Variation, Sozin Attack",white,59,https://lichess.org/pd9nXdw3
ipYTGwCX,TuloyPaRin2023,2249.0,jbr9,2305.0,B10: Caro-Kann Defense: Endgame Variation,draw,69,https://lichess.org/ipYTGwCX
miJFteEi,TuloyPaRin2023,2259.0,chambolero,2007.0,C00: French Defense: Two Knights Variation,draw,63,https://lichess.org/miJFteEi
z1dG2nah,PillowFluff,2056.0,TuloyPaRin2023,2268.0,A41: Rat Defense: English Rat,draw,123,https://lichess.org/z1dG2nah
uQHjFUbH,TuloyPaRin2023,2264.0,StoneAges537,1864.0,A09: Réti Opening,white,41,https://lichess.org/uQHjFUbH
m9hhiVGF,TuloyPaRin2023,2263.0,Saint_Moses08,1707.0,A05: Zukertort Opening: Nimzo-Larsen Variation,white,37,https://lichess.org/m9hhiVGF
wbiOenno,Blue_Feather01,1558.0,TuloyPaRin2023,2262.0,B30: Sicilian Defense: Old Sicilian,black,40,https://lichess.org/wbiOenno
nVh93k0P,StoneAges537,1837.0,TuloyPaRin2023,2259.0,B33: Sicilian Defense: Open,black,58,https://lichess.org/nVh93k0P
YRMtJ96s,TuloyPaRin2023,2259.0,FJCZ41,1705.0,A04: Zukertort Opening,white,1,https://lichess.org/YRMtJ96s
SIbyBtif,Iron_eagle143,1575.0,TuloyPaRin2023,2258.0,"B70: Sicilian Defense: Dragon Variation, Fianchetto Variation",black,60,https://lichess.org/SIbyBtif
qKPkdj80,Gail02,1646.0,TuloyPaRin2023,2321.0,"A19: English Opening: Mikenas-Carls, Sicilian",white,47,https://lichess.org/qKPkdj80
Wn6dYuAs,TuloyPaRin2023,2321.0,FJCZ41,1664.0,"B08: Pirc Defense: Classical Variation, Schlechter Variation",black,42,https://lichess.org/Wn6dYuAs
JxVg6aEM,r061423,1878.0,TuloyPaRin2023,2351.0,B22: Sicilian Defense: Alapin Variation,white,81,https://lichess.org/JxVg6aEM
q63W9aSw,TuloyPaRin2023,2351.0,chessTraining2025,1742.0,B00: King's Pawn Game,white,1,https://lichess.org/q63W9aSw
j2heVm73,TuloyPaRin2023,2338.0,GC3000,2301.0,E00: Catalan Opening,white,69,https://lichess.org/j2heVm73
u8JYaNbL,citcitir,2083.0,TuloyPaRin2023,2333.0,B15: Caro-Kann Defense: Tartakower Variation,black,36,https://lichess.org/u8JYaNbL
EIAnUK41,Mojtaba_Dorbidi,2272.0,TuloyPaRin2023,2320.0,"D36: Queen's Gambit Declined: Exchange Variation, Reshevsky Variation",black,62,https://lichess.org/EIAnUK41
SlPU1esY,TuloyPaRin2023,2305.0,jbr9,2349.0,D00: Queen's Pawn Game: Levitsky Attack,white,143,https://lichess.org/SlPU1esY
l3dZbhz4,Count_VladDracula,2392.0,TuloyPaRin2023,2301.0,B00: Pirc Defense,draw,72,https://lichess.org/l3dZbhz4
eBWWtfLc,TuloyPaRin2023,2296.0,chambolero,2011.0,D02: Queen's Pawn Game: Zukertort Variation,white,74,https://lichess.org/eBWWtfLc
KnYwLF6n,PillowFluff,2023.0,TuloyPaRin2023,2290.0,A54: Old Indian Defense: Two Knights Variation,black,64,https://lichess.org/KnYwLF6n
